Timestamp;QPU_Name;Estado;Tareas_Normales_Cola;Trabajos_Hibridos_Cola
2026-05-12 16:05:54;Cepheus-1-108Q;ONLINE;10;0
2026-05-12 16:05:54;Garnet;ONLINE;16;0
2026-05-12 16:05:54;Forte 1;OFFLINE;31;0
2026-05-12 17:05:59;Cepheus-1-108Q;ONLINE;4;0
2026-05-12 17:05:59;Garnet;ONLINE;20;0
2026-05-12 17:05:59;Forte 1;OFFLINE;31;0
2026-05-12 18:06:05;Cepheus-1-108Q;ONLINE;3;0
2026-05-12 18:06:05;Garnet;ONLINE;0;0
2026-05-12 18:06:05;Forte 1;OFFLINE;31;0
2026-05-12 19:06:10;Cepheus-1-108Q;ONLINE;2;0
2026-05-12 19:06:10;Garnet;ONLINE;0;0
2026-05-12 19:06:10;Forte 1;OFFLINE;31;0
2026-05-12 20:06:15;Cepheus-1-108Q;ONLINE;4;0
2026-05-12 20:06:15;Garnet;ONLINE;0;0
2026-05-12 20:06:15;Forte 1;OFFLINE;31;0
2026-05-12 21:06:21;Cepheus-1-108Q;ONLINE;0;0
2026-05-12 21:06:21;Garnet;ONLINE;1;0
2026-05-12 21:06:21;Forte 1;OFFLINE;31;0
2026-05-12 22:06:26;Cepheus-1-108Q;ONLINE;6;0
2026-05-12 22:06:26;Garnet;ONLINE;0;0
2026-05-12 22:06:26;Forte 1;OFFLINE;31;0
2026-05-12 23:06:31;Cepheus-1-108Q;ONLINE;6;0
2026-05-12 23:06:31;Garnet;ONLINE;0;0
2026-05-12 23:06:31;Forte 1;OFFLINE;31;0
2026-05-13 00:06:36;Cepheus-1-108Q;ONLINE;4;0
2026-05-13 00:06:36;Garnet;ONLINE;0;0
2026-05-13 00:06:36;Forte 1;OFFLINE;31;0
2026-05-13 01:06:42;Cepheus-1-108Q;ONLINE;0;0
2026-05-13 01:06:42;Garnet;ONLINE;0;0
2026-05-13 01:06:42;Forte 1;OFFLINE;31;0
2026-05-13 02:06:47;Cepheus-1-108Q;ONLINE;1;0
2026-05-13 02:06:47;Garnet;ONLINE;0;0
2026-05-13 02:06:47;Forte 1;OFFLINE;31;0
2026-05-13 03:06:52;Cepheus-1-108Q;ONLINE;1;0
2026-05-13 03:06:52;Garnet;ONLINE;0;0
2026-05-13 03:06:52;Forte 1;OFFLINE;31;0
2026-05-13 04:06:58;Cepheus-1-108Q;ONLINE;0;0
2026-05-13 04:06:58;Garnet;ONLINE;0;0
2026-05-13 04:06:58;Forte 1;OFFLINE;31;0
2026-05-13 05:07:02;Cepheus-1-108Q;ONLINE;0;0
2026-05-13 05:07:02;Garnet;ONLINE;0;0
2026-05-13 05:07:02;Forte 1;OFFLINE;31;0
2026-05-13 06:07:07;Cepheus-1-108Q;ONLINE;0;0
2026-05-13 06:07:07;Garnet;ONLINE;0;0
2026-05-13 06:07:07;Forte 1;OFFLINE;31;0
2026-05-13 07:07:13;Cepheus-1-108Q;ONLINE;0;0
2026-05-13 07:07:13;Garnet;ONLINE;0;0
2026-05-13 07:07:13;Forte 1;OFFLINE;31;0
2026-05-13 08:07:18;Cepheus-1-108Q;ONLINE;4;0
2026-05-13 08:07:18;Garnet;ONLINE;0;0
2026-05-13 08:07:18;Forte 1;OFFLINE;31;0
2026-05-13 09:07:23;Cepheus-1-108Q;ONLINE;4;0
2026-05-13 09:07:23;Garnet;ONLINE;0;0
2026-05-13 09:07:23;Forte 1;OFFLINE;31;0
2026-05-13 10:07:29;Cepheus-1-108Q;ONLINE;0;0
2026-05-13 10:07:29;Garnet;ONLINE;1;0
2026-05-13 10:07:29;Forte 1;OFFLINE;31;0
2026-05-13 11:07:34;Cepheus-1-108Q;ONLINE;0;0
2026-05-13 11:07:34;Garnet;ONLINE;1;0
2026-05-13 11:07:34;Forte 1;OFFLINE;31;0
2026-05-13 12:07:40;Cepheus-1-108Q;ONLINE;0;0
2026-05-13 12:07:40;Garnet;ONLINE;1;0
2026-05-13 12:07:40;Forte 1;OFFLINE;31;0
2026-05-13 13:07:45;Cepheus-1-108Q;ONLINE;0;0
2026-05-13 13:07:45;Garnet;ONLINE;1;0
2026-05-13 13:07:45;Forte 1;OFFLINE;31;0
2026-05-13 14:07:50;Cepheus-1-108Q;ONLINE;1;0
2026-05-13 14:07:50;Garnet;ONLINE;0;0
2026-05-13 14:07:50;Forte 1;OFFLINE;31;0
2026-05-13 15:07:55;Cepheus-1-108Q;ONLINE;0;0
2026-05-13 15:07:55;Garnet;ONLINE;0;0
2026-05-13 15:07:55;Forte 1;OFFLINE;31;0
2026-05-13 16:08:00;Cepheus-1-108Q;ONLINE;10;0
2026-05-13 16:08:00;Garnet;ONLINE;6;0
2026-05-13 16:08:00;Forte 1;OFFLINE;31;0
2026-05-13 17:08:06;Cepheus-1-108Q;ONLINE;10;0
2026-05-13 17:08:06;Garnet;ONLINE;6;0
2026-05-13 17:08:06;Forte 1;OFFLINE;31;0
2026-05-13 18:08:11;Cepheus-1-108Q;ONLINE;10;0
2026-05-13 18:08:11;Garnet;ONLINE;0;0
2026-05-13 18:08:11;Forte 1;OFFLINE;31;0
2026-05-13 19:08:16;Cepheus-1-108Q;OFFLINE;3;0
2026-05-13 19:08:16;Garnet;ONLINE;0;0
2026-05-13 19:08:16;Forte 1;OFFLINE;31;0
2026-05-13 20:08:22;Cepheus-1-108Q;ONLINE;4;0
2026-05-13 20:08:22;Garnet;ONLINE;1;0
2026-05-13 20:08:22;Forte 1;OFFLINE;31;0
2026-05-13 21:08:27;Cepheus-1-108Q;ONLINE;4;0
2026-05-13 21:08:27;Garnet;ONLINE;0;0
2026-05-13 21:08:27;Forte 1;OFFLINE;31;0
2026-05-13 22:08:33;Cepheus-1-108Q;ONLINE;3;0
2026-05-13 22:08:33;Garnet;ONLINE;1;0
2026-05-13 22:08:33;Forte 1;OFFLINE;31;0
2026-05-13 23:08:38;Cepheus-1-108Q;ONLINE;0;0
2026-05-13 23:08:38;Garnet;ONLINE;0;0
2026-05-13 23:08:38;Forte 1;OFFLINE;31;0
2026-05-14 00:08:44;Cepheus-1-108Q;ONLINE;1;0
2026-05-14 00:08:44;Garnet;ONLINE;0;0
2026-05-14 00:08:44;Forte 1;OFFLINE;31;0
2026-05-14 01:08:49;Cepheus-1-108Q;ONLINE;1;0
2026-05-14 01:08:49;Garnet;ONLINE;0;0
2026-05-14 01:08:49;Forte 1;OFFLINE;31;0
2026-05-14 02:08:54;Cepheus-1-108Q;ONLINE;1;0
2026-05-14 02:08:54;Garnet;ONLINE;1;0
2026-05-14 02:08:54;Forte 1;OFFLINE;31;0
2026-05-14 03:08:59;Cepheus-1-108Q;ONLINE;0;0
2026-05-14 03:08:59;Garnet;ONLINE;1;0
2026-05-14 03:08:59;Forte 1;OFFLINE;31;0
2026-05-14 04:09:05;Cepheus-1-108Q;ONLINE;0;0
2026-05-14 04:09:05;Garnet;ONLINE;0;0
2026-05-14 04:09:05;Forte 1;OFFLINE;31;0
2026-05-14 05:09:10;Cepheus-1-108Q;ONLINE;0;0
2026-05-14 05:09:10;Garnet;ONLINE;0;0
2026-05-14 05:09:10;Forte 1;OFFLINE;31;0
2026-05-14 06:09:15;Cepheus-1-108Q;ONLINE;0;0
2026-05-14 06:09:15;Garnet;ONLINE;0;0
2026-05-14 06:09:15;Forte 1;OFFLINE;31;0
2026-05-14 07:09:20;Cepheus-1-108Q;ONLINE;1;0
2026-05-14 07:09:20;Garnet;ONLINE;0;0
2026-05-14 07:09:20;Forte 1;OFFLINE;31;0
2026-05-14 08:09:26;Cepheus-1-108Q;ONLINE;6;0
2026-05-14 08:09:26;Garnet;ONLINE;0;0
2026-05-14 08:09:26;Forte 1;OFFLINE;31;0
2026-05-14 09:09:31;Cepheus-1-108Q;ONLINE;0;0
2026-05-14 09:09:31;Garnet;ONLINE;0;0
2026-05-14 09:09:31;Forte 1;OFFLINE;31;0
2026-05-14 10:09:36;Cepheus-1-108Q;ONLINE;1;0
2026-05-14 10:09:36;Garnet;ONLINE;0;0
2026-05-14 10:09:36;Forte 1;OFFLINE;31;0
2026-05-14 11:09:40;Cepheus-1-108Q;ONLINE;1;0
2026-05-14 11:09:40;Garnet;ONLINE;0;0
2026-05-14 11:09:40;Forte 1;OFFLINE;31;0
2026-05-14 12:09:46;Cepheus-1-108Q;ONLINE;2;0
2026-05-14 12:09:46;Garnet;ONLINE;0;0
2026-05-14 12:09:46;Forte 1;OFFLINE;31;0
2026-05-14 13:09:51;Cepheus-1-108Q;ONLINE;0;0
2026-05-14 13:09:51;Garnet;ONLINE;0;0
2026-05-14 13:09:51;Forte 1;OFFLINE;31;0
2026-05-14 14:09:56;Cepheus-1-108Q;ONLINE;1;0
2026-05-14 14:09:56;Garnet;ONLINE;1;0
2026-05-14 14:09:56;Forte 1;OFFLINE;31;0
2026-05-14 15:10:01;Cepheus-1-108Q;ONLINE;0;0
2026-05-14 15:10:01;Garnet;ONLINE;1;0
2026-05-14 15:10:01;Forte 1;OFFLINE;31;0
2026-05-14 16:10:06;Cepheus-1-108Q;ONLINE;0;0
2026-05-14 16:10:06;Garnet;ONLINE;7;0
2026-05-14 16:10:06;Forte 1;OFFLINE;31;0
2026-05-14 17:10:12;Cepheus-1-108Q;ONLINE;0;0
2026-05-14 17:10:12;Garnet;ONLINE;8;0
2026-05-14 17:10:12;Forte 1;OFFLINE;31;0
2026-05-14 18:10:18;Cepheus-1-108Q;ONLINE;0;0
2026-05-14 18:10:18;Garnet;ONLINE;0;0
2026-05-14 18:10:18;Forte 1;OFFLINE;31;0
2026-05-14 19:10:23;Cepheus-1-108Q;ONLINE;24;0
2026-05-14 19:10:23;Garnet;ONLINE;0;0
2026-05-14 19:10:23;Forte 1;OFFLINE;31;0
2026-05-14 20:10:28;Cepheus-1-108Q;ONLINE;24;0
2026-05-14 20:10:28;Garnet;ONLINE;0;0
2026-05-14 20:10:28;Forte 1;OFFLINE;31;0
2026-05-14 21:10:34;Cepheus-1-108Q;ONLINE;0;0
2026-05-14 21:10:34;Garnet;ONLINE;0;0
2026-05-14 21:10:34;Forte 1;OFFLINE;31;0
2026-05-14 22:10:39;Cepheus-1-108Q;ONLINE;0;0
2026-05-14 22:10:39;Garnet;ONLINE;0;0
2026-05-14 22:10:39;Forte 1;OFFLINE;31;0
2026-05-14 23:10:44;Cepheus-1-108Q;ONLINE;1;0
2026-05-14 23:10:44;Garnet;ONLINE;0;0
2026-05-14 23:10:44;Forte 1;OFFLINE;31;0
2026-05-15 00:10:49;Cepheus-1-108Q;ONLINE;0;0
2026-05-15 00:10:49;Garnet;ONLINE;0;0
2026-05-15 00:10:49;Forte 1;OFFLINE;31;0
2026-05-15 01:10:55;Cepheus-1-108Q;ONLINE;0;0
2026-05-15 01:10:55;Garnet;ONLINE;0;0
2026-05-15 01:10:55;Forte 1;OFFLINE;31;0
2026-05-15 02:11:00;Cepheus-1-108Q;ONLINE;1;0
2026-05-15 02:11:00;Garnet;ONLINE;0;0
2026-05-15 02:11:00;Forte 1;OFFLINE;31;0
2026-05-15 03:11:06;Cepheus-1-108Q;ONLINE;1;0
2026-05-15 03:11:06;Garnet;ONLINE;0;0
2026-05-15 03:11:06;Forte 1;OFFLINE;31;0
2026-05-15 04:11:11;Cepheus-1-108Q;ONLINE;1;0
2026-05-15 04:11:11;Garnet;ONLINE;0;0
2026-05-15 04:11:11;Forte 1;OFFLINE;31;0
2026-05-15 05:11:16;Cepheus-1-108Q;ONLINE;1;0
2026-05-15 05:11:16;Garnet;ONLINE;0;0
2026-05-15 05:11:16;Forte 1;OFFLINE;31;0
2026-05-15 06:11:22;Cepheus-1-108Q;ONLINE;0;0
2026-05-15 06:11:22;Garnet;ONLINE;0;0
2026-05-15 06:11:22;Forte 1;OFFLINE;31;0
2026-05-15 07:11:28;Cepheus-1-108Q;ONLINE;1;0
2026-05-15 07:11:28;Garnet;ONLINE;0;0
2026-05-15 07:11:28;Forte 1;OFFLINE;31;0
2026-05-15 08:11:33;Cepheus-1-108Q;ONLINE;1;0
2026-05-15 08:11:33;Garnet;ONLINE;0;0
2026-05-15 08:11:33;Forte 1;OFFLINE;31;0
2026-05-15 09:11:39;Cepheus-1-108Q;ONLINE;1;0
2026-05-15 09:11:39;Garnet;ONLINE;0;0
2026-05-15 09:11:39;Forte 1;OFFLINE;31;0
2026-05-15 10:11:44;Cepheus-1-108Q;ONLINE;0;0
2026-05-15 10:11:44;Garnet;ONLINE;1;0
2026-05-15 10:11:44;Forte 1;OFFLINE;31;0
2026-05-15 11:11:49;Cepheus-1-108Q;ONLINE;0;0
2026-05-15 11:11:49;Garnet;ONLINE;5;0
2026-05-15 11:11:49;Forte 1;OFFLINE;31;0
2026-05-15 12:11:54;Cepheus-1-108Q;ONLINE;1;0
2026-05-15 12:11:54;Garnet;ONLINE;1;0
2026-05-15 12:11:54;Forte 1;OFFLINE;31;0
2026-05-15 13:11:59;Cepheus-1-108Q;ONLINE;0;0
2026-05-15 13:11:59;Garnet;ONLINE;0;0
2026-05-15 13:11:59;Forte 1;OFFLINE;31;0
2026-05-15 14:12:05;Cepheus-1-108Q;ONLINE;0;0
2026-05-15 14:12:05;Garnet;ONLINE;0;0
2026-05-15 14:12:05;Forte 1;OFFLINE;31;0
2026-05-15 15:12:10;Cepheus-1-108Q;ONLINE;0;0
2026-05-15 15:12:10;Garnet;ONLINE;0;0
2026-05-15 15:12:10;Forte 1;OFFLINE;31;0
2026-05-15 16:12:16;Cepheus-1-108Q;ONLINE;0;0
2026-05-15 16:12:16;Garnet;ONLINE;7;0
2026-05-15 16:12:16;Forte 1;OFFLINE;31;0
2026-05-15 17:12:21;Cepheus-1-108Q;ONLINE;1;0
2026-05-15 17:12:21;Garnet;ONLINE;8;0
2026-05-15 17:12:21;Forte 1;OFFLINE;31;0
2026-05-15 18:12:26;Cepheus-1-108Q;ONLINE;0;0
2026-05-15 18:12:26;Garnet;ONLINE;0;0
2026-05-15 18:12:26;Forte 1;OFFLINE;31;0
2026-05-15 19:12:31;Cepheus-1-108Q;ONLINE;0;0
2026-05-15 19:12:31;Garnet;ONLINE;0;0
2026-05-15 19:12:31;Forte 1;OFFLINE;31;0
2026-05-15 20:12:37;Cepheus-1-108Q;ONLINE;1;0
2026-05-15 20:12:37;Garnet;ONLINE;0;0
2026-05-15 20:12:37;Forte 1;OFFLINE;31;0
2026-05-15 21:12:42;Cepheus-1-108Q;ONLINE;0;0
2026-05-15 21:12:42;Garnet;ONLINE;0;0
2026-05-15 21:12:42;Forte 1;OFFLINE;31;0
2026-05-15 22:12:47;Cepheus-1-108Q;ONLINE;0;0
2026-05-15 22:12:47;Garnet;ONLINE;0;0
2026-05-15 22:12:47;Forte 1;OFFLINE;31;0
2026-05-15 23:12:53;Cepheus-1-108Q;ONLINE;0;0
2026-05-15 23:12:53;Garnet;ONLINE;0;0
2026-05-15 23:12:53;Forte 1;OFFLINE;31;0
2026-05-16 00:12:58;Cepheus-1-108Q;ONLINE;0;0
2026-05-16 00:12:58;Garnet;ONLINE;0;0
2026-05-16 00:12:58;Forte 1;OFFLINE;31;0
2026-05-16 01:13:04;Cepheus-1-108Q;ONLINE;0;0
2026-05-16 01:13:04;Garnet;ONLINE;1;0
2026-05-16 01:13:04;Forte 1;OFFLINE;31;0
2026-05-16 02:13:09;Cepheus-1-108Q;ONLINE;0;0
2026-05-16 02:13:09;Garnet;ONLINE;1;0
2026-05-16 02:13:09;Forte 1;OFFLINE;31;0
2026-05-16 03:13:14;Cepheus-1-108Q;ONLINE;0;0
2026-05-16 03:13:14;Garnet;ONLINE;1;0
2026-05-16 03:13:14;Forte 1;OFFLINE;31;0
2026-05-16 04:13:20;Cepheus-1-108Q;ONLINE;0;0
2026-05-16 04:13:20;Garnet;ONLINE;1;0
2026-05-16 04:13:20;Forte 1;OFFLINE;31;0
2026-05-16 05:13:24;Cepheus-1-108Q;ONLINE;0;0
2026-05-16 05:13:24;Garnet;ONLINE;1;0
2026-05-16 05:13:24;Forte 1;OFFLINE;31;0
2026-05-16 06:13:30;Cepheus-1-108Q;ONLINE;0;0
2026-05-16 06:13:30;Garnet;ONLINE;1;0
2026-05-16 06:13:30;Forte 1;OFFLINE;31;0
2026-05-16 07:13:34;Cepheus-1-108Q;ONLINE;0;0
2026-05-16 07:13:34;Garnet;ONLINE;2;0
2026-05-16 07:13:34;Forte 1;OFFLINE;31;0
2026-05-16 08:13:39;Cepheus-1-108Q;ONLINE;2;0
2026-05-16 08:13:39;Garnet;ONLINE;2;0
2026-05-16 08:13:39;Forte 1;OFFLINE;31;0
2026-05-16 09:13:45;Cepheus-1-108Q;ONLINE;1;0
2026-05-16 09:13:45;Garnet;ONLINE;2;0
2026-05-16 09:13:45;Forte 1;OFFLINE;31;0
2026-05-16 10:13:50;Cepheus-1-108Q;ONLINE;0;0
2026-05-16 10:13:50;Garnet;ONLINE;3;0
2026-05-16 10:13:50;Forte 1;OFFLINE;31;0
2026-05-16 11:13:56;Cepheus-1-108Q;ONLINE;0;0
2026-05-16 11:13:56;Garnet;ONLINE;3;0
2026-05-16 11:13:56;Forte 1;OFFLINE;31;0
2026-05-16 12:14:01;Cepheus-1-108Q;ONLINE;0;0
2026-05-16 12:14:01;Garnet;ONLINE;4;0
2026-05-16 12:14:01;Forte 1;OFFLINE;31;0
2026-05-16 13:14:07;Cepheus-1-108Q;ONLINE;0;0
2026-05-16 13:14:07;Garnet;ONLINE;4;0
2026-05-16 13:14:07;Forte 1;OFFLINE;31;0
2026-05-16 14:14:12;Cepheus-1-108Q;ONLINE;2;0
2026-05-16 14:14:12;Garnet;ONLINE;6;0
2026-05-16 14:14:12;Forte 1;OFFLINE;31;0
2026-05-16 15:14:17;Cepheus-1-108Q;ONLINE;1;0
2026-05-16 15:14:17;Garnet;ONLINE;7;0
2026-05-16 15:14:17;Forte 1;OFFLINE;31;0
2026-05-16 16:14:22;Cepheus-1-108Q;ONLINE;0;0
2026-05-16 16:14:22;Garnet;ONLINE;7;0
2026-05-16 16:14:22;Forte 1;OFFLINE;31;0
2026-05-16 17:14:27;Cepheus-1-108Q;ONLINE;0;0
2026-05-16 17:14:27;Garnet;ONLINE;9;0
2026-05-16 17:14:27;Forte 1;OFFLINE;31;0
2026-05-16 18:14:32;Cepheus-1-108Q;ONLINE;1;0
2026-05-16 18:14:32;Garnet;ONLINE;9;0
2026-05-16 18:14:32;Forte 1;OFFLINE;31;0
2026-05-16 19:14:37;Cepheus-1-108Q;ONLINE;1;0
2026-05-16 19:14:37;Garnet;ONLINE;9;0
2026-05-16 19:14:37;Forte 1;OFFLINE;31;0
2026-05-16 20:14:42;Cepheus-1-108Q;ONLINE;1;0
2026-05-16 20:14:42;Garnet;ONLINE;11;0
2026-05-16 20:14:42;Forte 1;OFFLINE;31;0
2026-05-16 21:14:48;Cepheus-1-108Q;ONLINE;0;0
2026-05-16 21:14:48;Garnet;ONLINE;12;0
2026-05-16 21:14:48;Forte 1;OFFLINE;31;0
2026-05-16 22:14:53;Cepheus-1-108Q;ONLINE;0;0
2026-05-16 22:14:53;Garnet;ONLINE;13;0
2026-05-16 22:14:53;Forte 1;OFFLINE;31;0
2026-05-16 23:14:58;Cepheus-1-108Q;ONLINE;0;0
2026-05-16 23:14:58;Garnet;ONLINE;13;0
2026-05-16 23:14:58;Forte 1;OFFLINE;31;0
2026-05-17 00:15:03;Cepheus-1-108Q;ONLINE;0;0
2026-05-17 00:15:03;Garnet;ONLINE;14;0
2026-05-17 00:15:03;Forte 1;OFFLINE;31;0
2026-05-17 01:15:09;Cepheus-1-108Q;ONLINE;0;0
2026-05-17 01:15:09;Garnet;ONLINE;14;0
2026-05-17 01:15:09;Forte 1;OFFLINE;31;0
2026-05-17 02:15:15;Cepheus-1-108Q;ONLINE;0;0
2026-05-17 02:15:15;Garnet;ONLINE;14;0
2026-05-17 02:15:15;Forte 1;OFFLINE;31;0
2026-05-17 03:15:20;Cepheus-1-108Q;ONLINE;0;0
2026-05-17 03:15:20;Garnet;ONLINE;14;0
2026-05-17 03:15:20;Forte 1;OFFLINE;31;0
2026-05-17 04:15:25;Cepheus-1-108Q;ONLINE;0;0
2026-05-17 04:15:25;Garnet;ONLINE;14;0
2026-05-17 04:15:25;Forte 1;OFFLINE;31;0
2026-05-17 05:15:30;Cepheus-1-108Q;ONLINE;0;0
2026-05-17 05:15:30;Garnet;ONLINE;14;0
2026-05-17 05:15:30;Forte 1;OFFLINE;31;0
2026-05-17 06:15:35;Cepheus-1-108Q;ONLINE;0;0
2026-05-17 06:15:35;Garnet;ONLINE;14;0
2026-05-17 06:15:35;Forte 1;OFFLINE;31;0
2026-05-17 07:15:41;Cepheus-1-108Q;ONLINE;0;0
2026-05-17 07:15:41;Garnet;ONLINE;14;0
2026-05-17 07:15:41;Forte 1;OFFLINE;31;0
2026-05-17 08:15:46;Cepheus-1-108Q;ONLINE;0;0
2026-05-17 08:15:46;Garnet;ONLINE;14;0
2026-05-17 08:15:46;Forte 1;OFFLINE;31;0
2026-05-17 09:15:51;Cepheus-1-108Q;ONLINE;0;0
2026-05-17 09:15:51;Garnet;ONLINE;16;0
2026-05-17 09:15:51;Forte 1;OFFLINE;31;0
2026-05-17 10:15:56;Cepheus-1-108Q;ONLINE;0;0
2026-05-17 10:15:56;Garnet;ONLINE;16;0
2026-05-17 10:15:56;Forte 1;OFFLINE;31;0
2026-05-17 11:16:02;Cepheus-1-108Q;ONLINE;1;0
2026-05-17 11:16:02;Garnet;ONLINE;16;0
2026-05-17 11:16:02;Forte 1;OFFLINE;31;0
2026-05-17 12:16:07;Cepheus-1-108Q;ONLINE;1;0
2026-05-17 12:16:07;Garnet;ONLINE;16;0
2026-05-17 12:16:07;Forte 1;OFFLINE;31;0
2026-05-17 13:16:12;Cepheus-1-108Q;ONLINE;0;0
2026-05-17 13:16:12;Garnet;ONLINE;16;0
2026-05-17 13:16:12;Forte 1;OFFLINE;31;0
2026-05-17 14:16:17;Cepheus-1-108Q;ONLINE;1;0
2026-05-17 14:16:17;Garnet;ONLINE;16;0
2026-05-17 14:16:17;Forte 1;OFFLINE;31;0
2026-05-17 15:16:22;Cepheus-1-108Q;ONLINE;0;0
2026-05-17 15:16:22;Garnet;ONLINE;16;0
2026-05-17 15:16:22;Forte 1;OFFLINE;31;0
2026-05-17 16:16:28;Cepheus-1-108Q;ONLINE;0;0
2026-05-17 16:16:28;Garnet;ONLINE;17;0
2026-05-17 16:16:28;Forte 1;OFFLINE;31;0
2026-05-17 17:16:33;Cepheus-1-108Q;ONLINE;0;0
2026-05-17 17:16:33;Garnet;ONLINE;17;0
2026-05-17 17:16:33;Forte 1;OFFLINE;31;0
2026-05-17 18:16:38;Cepheus-1-108Q;ONLINE;0;0
2026-05-17 18:16:38;Garnet;ONLINE;17;0
2026-05-17 18:16:38;Forte 1;OFFLINE;31;0
2026-05-17 19:16:43;Cepheus-1-108Q;ONLINE;0;0
2026-05-17 19:16:43;Garnet;ONLINE;18;0
2026-05-17 19:16:43;Forte 1;OFFLINE;31;0
2026-05-17 20:16:49;Cepheus-1-108Q;ONLINE;2;0
2026-05-17 20:16:49;Garnet;ONLINE;19;0
2026-05-17 20:16:49;Forte 1;OFFLINE;31;0
2026-05-17 21:16:54;Cepheus-1-108Q;ONLINE;0;0
2026-05-17 21:16:54;Garnet;ONLINE;19;0
2026-05-17 21:16:54;Forte 1;OFFLINE;31;0
2026-05-17 22:16:59;Cepheus-1-108Q;ONLINE;0;0
2026-05-17 22:16:59;Garnet;ONLINE;21;0
2026-05-17 22:16:59;Forte 1;OFFLINE;31;0
2026-05-17 23:17:04;Cepheus-1-108Q;ONLINE;0;0
2026-05-17 23:17:04;Garnet;ONLINE;23;0
2026-05-17 23:17:04;Forte 1;OFFLINE;31;0
2026-05-18 00:17:10;Cepheus-1-108Q;ONLINE;0;0
2026-05-18 00:17:10;Garnet;ONLINE;0;0
2026-05-18 00:17:10;Forte 1;OFFLINE;31;0
2026-05-18 01:17:16;Cepheus-1-108Q;ONLINE;0;0
2026-05-18 01:17:16;Garnet;ONLINE;0;0
2026-05-18 01:17:16;Forte 1;OFFLINE;31;0
2026-05-18 02:17:22;Cepheus-1-108Q;ONLINE;0;0
2026-05-18 02:17:22;Garnet;ONLINE;2;0
2026-05-18 02:17:22;Forte 1;OFFLINE;31;0
2026-05-18 03:17:27;Cepheus-1-108Q;ONLINE;0;0
2026-05-18 03:17:27;Garnet;ONLINE;1;0
2026-05-18 03:17:27;Forte 1;OFFLINE;31;0
2026-05-18 04:17:32;Cepheus-1-108Q;ONLINE;0;0
2026-05-18 04:17:32;Garnet;ONLINE;0;0
2026-05-18 04:17:32;Forte 1;OFFLINE;31;0
2026-05-18 05:17:37;Cepheus-1-108Q;ONLINE;0;0
2026-05-18 05:17:37;Garnet;ONLINE;0;0
2026-05-18 05:17:37;Forte 1;OFFLINE;31;0
2026-05-18 06:17:42;Cepheus-1-108Q;ONLINE;0;0
2026-05-18 06:17:42;Garnet;ONLINE;0;0
2026-05-18 06:17:42;Forte 1;OFFLINE;31;0
2026-05-18 07:17:47;Cepheus-1-108Q;ONLINE;1;0
2026-05-18 07:17:47;Garnet;ONLINE;1;0
2026-05-18 07:17:47;Forte 1;OFFLINE;31;0
2026-05-18 08:17:53;Cepheus-1-108Q;ONLINE;2;0
2026-05-18 08:17:53;Garnet;ONLINE;1;0
2026-05-18 08:17:53;Forte 1;OFFLINE;31;0
2026-05-18 09:17:59;Cepheus-1-108Q;ONLINE;0;0
2026-05-18 09:17:59;Garnet;ONLINE;0;0
2026-05-18 09:17:59;Forte 1;OFFLINE;31;0
2026-05-18 10:18:04;Cepheus-1-108Q;ONLINE;0;0
2026-05-18 10:18:04;Garnet;ONLINE;0;0
2026-05-18 10:18:04;Forte 1;OFFLINE;31;0
2026-05-18 11:18:10;Cepheus-1-108Q;ONLINE;0;0
2026-05-18 11:18:10;Garnet;ONLINE;1;0
2026-05-18 11:18:10;Forte 1;OFFLINE;31;0
2026-05-18 12:18:15;Cepheus-1-108Q;ONLINE;0;0
2026-05-18 12:18:15;Garnet;ONLINE;1;0
2026-05-18 12:18:15;Forte 1;OFFLINE;31;0
2026-05-18 13:18:20;Cepheus-1-108Q;ONLINE;0;0
2026-05-18 13:18:20;Garnet;ONLINE;0;0
2026-05-18 13:18:20;Forte 1;OFFLINE;31;0
2026-05-18 14:18:26;Cepheus-1-108Q;ONLINE;0;0
2026-05-18 14:18:26;Garnet;ONLINE;0;0
2026-05-18 14:18:26;Forte 1;OFFLINE;31;0
2026-05-18 15:18:31;Cepheus-1-108Q;ONLINE;1;0
2026-05-18 15:18:31;Garnet;ONLINE;0;0
2026-05-18 15:18:31;Forte 1;OFFLINE;31;0
2026-05-18 16:18:36;Cepheus-1-108Q;ONLINE;0;0
2026-05-18 16:18:36;Garnet;ONLINE;7;0
2026-05-18 16:18:36;Forte 1;OFFLINE;31;0
2026-05-18 17:18:42;Cepheus-1-108Q;ONLINE;0;0
2026-05-18 17:18:42;Garnet;ONLINE;0;0
2026-05-18 17:18:42;Forte 1;OFFLINE;31;0
2026-05-18 18:18:47;Cepheus-1-108Q;ONLINE;0;0
2026-05-18 18:18:47;Garnet;ONLINE;0;0
2026-05-18 18:18:47;Forte 1;OFFLINE;31;0
2026-05-18 19:18:52;Cepheus-1-108Q;ONLINE;0;0
2026-05-18 19:18:52;Garnet;ONLINE;0;0
2026-05-18 19:18:52;Forte 1;OFFLINE;31;0
2026-05-18 20:18:57;Cepheus-1-108Q;ONLINE;0;0
2026-05-18 20:18:57;Garnet;ONLINE;0;0
2026-05-18 20:18:57;Forte 1;OFFLINE;31;0
2026-05-18 21:19:03;Cepheus-1-108Q;ONLINE;0;0
2026-05-18 21:19:03;Garnet;ONLINE;1;0
2026-05-18 21:19:03;Forte 1;OFFLINE;31;0
